5225225005555555500055252555505525555000552552500555255250002555525000552555550555555500005222555000 => 0 8
5225225015555555550555252555505525555000552552500555255250002555525000552555550555555500005222555000 => 1 8
5225225525555555552555252555555525555000552552500555255250002555525000552555550555555500005222555000 => 5 7
5225225525555555552555252555555525555000552552500555255255002555525000552555550555555500005222555000 => 3 8
5225225525555555552555252555555525555050552552500555255255002555525000552555550555555500005222555000 => 4 8
5225225525555555552555252555555525555050552552505555255255002555525000552555550555555500005222555000 => 4 7
5225225525555555552555252555555525555050552552555555255255002555525000552555550555555500005222555000 => 3 9
5225225525555555552555252555555525555055552552555555255255002555525000552555550555555500005222555000 => 3 7
5225225525555555552555252555555525555555552552555555255255002555525000552555550555555500005222555000 => 6 7
5225225525555555552555252555555525555555552552555555255255002555525500552555550555555500005222555000 => 6 8
5225225525555555552555252555555525555555552552555555255255002555525550552555550555555500005222555000 => 8 7
5225225525555555552555252555555525555555552552555555255255002555525550552555550555555505005222555000 => 8 8
5225225525555555552555252555555525555555552552555555255255002555525550552555550555555505505222555000 => 9 9
5225225525555555552555252555555525555555552552555555255255002555525550552555550555555505505222555005 => 9 7
5225225525555555552555252555555525555555552552555555255255002555525550552555550555555505505222555505 => 6 9
5225225525555555552555252555555525555555552552555555255255002555525555552555550555555505505222555505 => 5 9
5225225525555555552555252555555525555555552552555555255255052555525555552555550555555505505222555505 => 5 8
5225225525555555552555252555555525555555552552555555255255552555525555552555550555555505505222555505 => 8 6
5225225525555555552555252555555525555555552552555555255255552555525555552555550555555555505222555505 => 9 8
5225225525555555552555252555555525555555552552555555255255552555525555552555550555555555505222555555 => 8 9
5225225525555555552555252555555525555555552552555555255255552555525555552555550555555555555222555555 => 7 8
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 => 3 5
0000000000000000000000000000000000050000000000000000000000000000000000000000000000000000000000000000 => 3 6
0000000000000000000000000000000000055000000000000000000000000000000000000000000000000000000000000000 => 1 7
0000005050000000010000000050500000055000000000000000000000000000000000000000000000000000000000000000 => 1 6
0000005050000000510000000050500000055000000000000000000000000000000000000000000000000000000000000000 => 0 7
0000005250000000525000000055500000055000000000000000000000000000000000000000000000000000000000000000 => 1 9
0000005255000000525200000055550000055000000000000000000000000000000000000000000000000000000000000000 => 3 9
0000005255000000525200000055550000055005000000000000000000000000000000000000000000000000000000000000 => 3 7
0000005255000000525200000055550000055505000000000000000000000000000000000000000000000000000000000000 => 4 8
0000005255000000525200000055550000055505000000001000000005050000000000000000000000000000000000000000 => 4 9
0000005255000000525200000055550000055505000000001500000005050000000000000000000000000000000000000000 => 3 8
0000005255000000525200000055550000055525000000052500000005550000000000000000000000000000000000000000 => 6 8
0000005255000000525200000055550000055525000000052500000005550000000050000000000000000000000000000000 => 6 9
0000005255000000525200000055550000055525000000052500000005550000000055000000000000000000000000000000 => 9 9
0000005255000000525200000055550000055525000000052500000005550000000055000000000000000000000000000005 => 8 9
0000005255000000525200000055550000055525000000052500000005550000000055000000000000000000050000000005 => 8 8
0000005255000000525200000055550000055525000000052500000005550000000055000000000000000000550000000005 => 7 8
0000005255000000525200000055550000055525000000052500000005550000000055000000005000000000550000000005 => 7 7
0000005255000000525200000055550000055525000000052500000005550000000055000000055000000000550000000005 => 0 5
0000525255000055525200000055550000055525000000052500000005550000000055000000055000000000550000000005 => 2 5
0000525255000055525200000555550000055525000000052500000005550000000055000000055000000000550000000005 => 1 3
0000525255000555525200000555550000055525000000052500000005550000000055000000055000000000550000000005 => 5 6
0000525255000555525200000555550000055525000000052500000055550000000055000000055000000000550000000005 => 6 7
0000525255000555525200000555550000055525000000052500000055550000000555000000055000000000550000000005 => 4 6
0000525255000555525200000555550000055525000000552500000055550000000555000000055000000000550000000005 => 7 9
0000525255000555525200000555550000055525000000552500000055550000000555000000055500000000550000000005 => 5 4
0000525255000555525200000555550000055525000000552500005055550000000555000000055500000000550000000005 => 5 5
0000525255000555525200000555550000055525000000552500005555550000000555000000055500000000550000000005 => 3 3
0000525255000555525200000555550005055525000000552500005555550000000555000000055500000000550000000005 => 3 4
0000525255000555525200000555550005555525000000552500005555550000000555000000055500000000550000000005 => 0 2
0010525255050555525200000555550005555525000000552500005555550000000555000000055500000000550000000005 => 0 1
0110525255555555525200000555550005555525000000552500005555550000000555000000055500000000550000000005 => 0 3
5222525255555555525200000555550005555525000000552500005555550000000555000000055500000000550000000005 => 2 2
5222525255555555525200500555550005555525000000552500005555550000000555000000055500000000550000000005 => 2 3
5222525255555555525200550555550005555525000000552500005555550000000555000000055500000000550000000005 => 3 0
5222525255555555525205550555551005555525050000552500005555550000000555000000055500000000550000000005 => 2 0
5222525255555555525255550555551005555525050000552500005555550000000555000000055500000000550000000005 => 3 1
5222525255555555525255550555551105555525555000552500005555550000000555000000055500000000550000000005 => 3 2
5222525255555555525255550555552225555525555500552500005555550000000555000000055500000000550000000005 => 4 4
5222525255555555525255550555552225555525555550552500005555550000000555000000055500000000550000000005 => 2 4
5222525255555555525255555555552225555525555550552500005555550000000555000000055500000000550000000005 => 4 5
5222525255555555525255555555552225555525555555552500005555550000000555000000055500000000550000000005 => 6 5
5222525255555555525255555555552225555525555555552500005555550000050555000000055500000000550000000005 => 9 2
5222525255555555525255555555552225555525555555552500005555550000050555000000055500000000550050000005 => 5 2
5222525255555555525255555555552225555525555555552500505555550000050555000000055500000000550050000005 => 7 1
5222525255555555525255555555552225555525555555552500505555550000050555050000055500000000550050000005 => 8 0
5222525255555555525255555555552225555525555555552500505555550000050555050000055510000000550550000005 => 8 1
5222525255555555525255555555552225555525555555552500505555550000050555050000055515000000550550000005 => 7 0
5222525255555555525255555555552225555525555555552500505555550500050555150000055515000000550550000005 => 9 0
5222525255555555525255555555552225555525555555552500505555550500050555150000055515000000551550000005 => 6 0
5222525255555555525255555555552225555525555555552555505555552500050555250000055525000000552550000005 => 6 2
5222525255555555525255555555552225555525555555552555555555552525050555255500055525000000552550000005 => 8 2
5222525255555555525255555555552225555525555555552555555555552525050555255500055525100000552555000005 => 8 3
5222525255555555525255555555552225555525555555552555555555552525050555255550055525225000552555500005 => 6 4
5222525255555555525255555555552225555525555555552555555555552525550555255550055525225000552555500005 => 6 6
5222525255555555525255555555552225555525555555552555555555552525555555255550055525225000552555500005 => 9 6
5222525255555555525255555555552225555525555555552555555555552525555555255550055525225000552555505005 => 9 7
5222525255555555525255555555552225555525555555552555555555552525555555255550055525225000552555505505 => 8 7
5222525255555555525255555555552225555525555555552555555555552525555555255550055525225005552555505505 => 8 5
5222525255555555525255555555552225555525555555552555555555552525555555255550055525225505552555505505 => 7 5
5222525255555555525255555555552225555525555555552555555555552525555555255555055525225505552555505505 => 7 6
5222525255555555525255555555552225555525555555552555555555552525555555255555555525225505552555505505 => 8 6
5222525255555555525255555555552225555525555555552555555555552525555555255555555525225555552555505505 => 9 5
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 => 7 3
0000000000000000000000000000000000000000000000000000000000000000000000000500000000000000000000000000 => 4 1
0000000000000000000000000000000000000000050000000000000000000000000000000500000000000000000000000000 => 2 7
0000000000000000505000000001000000005050050000000000000000000000000000000500000000000000000000000000 => 5 7
0000000000000000505000000001000000005050050000000000000005000000000000000500000000000000000000000000 => 4 5
0000000000000000505000000001000000005050050005000000000005000000000000000500000000000000000000000000 => 0 1
0500000000000000505000000001000000005050050005000000000005000000000000000500000000000000000000000000 => 9 0
0500000000000000505000000001000000005050050005000000000005000000000000000500000000000000005000000000 => 2 8
0500000000000000505000000001500000005050050005000000000005000000000000000500000000000000005000000000 => 3 7
0500000000000000555000000052500000005250050005555000000005000000000000000500000000000000005000000000 => 0 7
0500000100000000555000000052500000005250050005555000000005000000000000000500000000000000005000000000 => 0 6
0500005100000000555000000052500000005250050005555000000005000000000000000500000000000000005000000000 => 0 8
0500005110000000555500000052500000005250050005555000000005000000000000000500000000000000005000000000 => 0 9
0500005222000000555500000052500000005250050005555000000005000000000000000500000000000000005000000000 => 3 9
0500005222000000555500000052500000005255050005555000000005000000000000000500000000000000005000000000 => 5 9
0500005222000000555500000052500000005255050005555000000005050000000000000500000000000000005000000000 => 6 8
0500005222000000555500000052500000005255050005555000000005050000000050000500000000000000005000000000 => 7 9
0500005222000000555500000052500000005255050005555000000005050000000050000500000100000000505000000000 => 6 9
0500005222000000555500000052500000005255050005555000000005050000000055000500000100000000505000000000 => 7 8
0500005222000000555500000052500000005255050005555000000005050000000055000500005100000000505000000000 => 8 9
0500005222000000555500000052500000005255050005555000000005050000000055000500005100000000515000000050 => 9 9
0500005222000000555500000052500000005255050005555000000005050000000055000500005200000000525000000052 => 5 8
0500005222000000555500000052500000005255050005555000000005550000000055000500005200000000525000000052 => 4 9
0500005222000000555500000052500000005255050005555500000005550000000055000500005200000000525000000052 => 2 9
0500005222000000555500000052520000005255050005555500000005550000000055000500005200000000525000000052 => 6 4
0500005222000000555500000052520000005255050005555500000005550000500055000500005200000000525000000052 => 0 3
0501005222005050555500000052520000005255050005555500000005550000500055000500005200000000525000000052 => 0 4
0552255222005555555500000052520000005255050005555500000005550000500055000500005200000000525000000052 => 2 5
0552255222005555555500000552520000005255050005555500000005550000500055000500005200000000525000000052 => 2 4
0552255222005555555500005552520000005255050005555500000005550000500055000500005200000000525000000052 => 3 4
0552255222005555555500005552520000505255050005555500000005550000500055000500005200000000525000000052 => 3 5
0552255222005555555500005552520000555255050005555500000005550000500055000500005200000000525000000052 => 2 3
0552255222005555555500055552520000555255050005555500000005550000500055000500005200000000525000000052 => 0 0
5552255222005555555500055552520000555255050005555500000005550000500055000500005200000000525000000052 => 1 0
5552255222505555555500055552520000555255050005555500000005550000500055000500005200000000525000000052 => 2 0
5552255222505555555550055552520000555255050005555500000005550000500055000500005200000000525000000052 => 3 0
5552255222505555555550055552525000555255050005555500000005550000500055000500005200000000525000000052 => 3 1
5552255222505555555550055552525500555255050005555500000005550000500055000500005200000000525000000052 => 2 2
5552255222505555555550555552525500555255050005555500000005550000500055000500005200000000525000000052 => 2 1
5552255222555555555552555552525550555255050005555500000005550000500055000500005200000000525000000052 => 9 5
5552255222555555555552555552525550555255050005555500000005550000500055000500005200005050525000010052 => 9 6
5552255222555555555552555552525550555255050005555500000005550000500055000500005200005050525000015052 => 8 5
5552255222555555555552555552525550555255050005555500000005550000500055000500005200005550525000015052 => 9 4
5552255222555555555552555552525550555255050005555500000005550000500055000500005200055550525000115052 => 9 3
5552255222555555555552555552525550555255050005555500000005550000500055000500005200555550525001115052 => 9 2
5552255222555555555552555552525550555255050005555500000005550000500055000500005205555550525522225052 => 9 7
5552255222555555555552555552525550555255050005555500000005550000500055000500005205555550525522225552 => 7 7
5552255222555555555552555552525550555255050005555500000005550000500055000500055205555550525522225552 => 7 5
5552255222555555555552555552525550555255050005555500000005550000500055000505055205555550525522225552 => 5 5
5552255222555555555552555552525550555255050005555500000505550000500055000505055205555550525522225552 => 6 6
5552255222555555555552555552525550555255050005555500000505550000505055000505055205555550525522225552 => 5 3
5552255222555555555552555552525550555255050005555500050505550000505055000505055205555550525522225552 => 4 3
5552255222555555555552555552525550555255050505555500050505550000505055000505055205555550525522225552 => 6 2
5552255222555555555552555552525550555255050505555500050505550050505055000505055205555550525522225552 => 6 0
5552255222555555555552555552525550555255050505555500050505555050505055000505055205555550525522225552 => 7 1
5552255222555555555552555552525550555255050505555500050505555050505055050505055205555550525522225552 => 5 1
5552255222555555555552555552525550555255050505555505050505555050505055050505055205555550525522225552 => 7 0
5552255222555555555552555552525550555255050505555505050505555050505055550505055205555550525522225552 => 5 0
5552255222555555555552555552525550555255050505555515050505555550505055550505055205555550525522225552 => 4 0
5552255222555555555552555552525550555255250505555525050505555550505055550505055205555550525522225552 => 8 0
5552255222555555555552555552525550555255250505555525050505555550505055550505055225555550525522225552 => 8 7
5552255222555555555552555552525550555255250505555525050505555550505055550505055225555555525522225552 => 6 7
5552255222555555555552555552525550555255250505555525050505555550505555550505055225555555525522225552 => 7 6
5552255222555555555552555552525550555255250505555525050505555550505555550505555225555555525522225552 => 5 6
5552255222555555555552555552525550555255250505555525050555555550505555550505555225555555525522225552 => 6 5
5552255222555555555552555552525550555255250505555525050555555550555555550505555225555555525522225552 => 7 4
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 => 6 2
0000000000000000000000000000000000000000000000000000000000000050000000000000000000000000000000000000 => 5 6
0000000000000000000000000000000000000000000000000000000050000050000000000000000000000000000000000000 => 0 7
0000000100000000505000000000000000000000000000000000000050000050000000000000000000000000000000000000 => 0 6
0000052250000005555000000000000000000000000000000000000050000050000000000000000000000000000000000000 => 0 9
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 => 5 3
0000000000000000000000000000000000000000000000000000050000000000000000000000000000000000000000000000 => 4 5
0000000000000000000000000000000000505000000001000000055050000000000000000000000000000000000000000000 => 4 7
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 => 4 4
0000000000000000000000000000000005050000000010000000050500000000000000000000000000000000000000000000 => 4 6
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 => 5 3
0000000000000000000000000000000000000000000000000000050000000000000000000000000000000000000000000000 => 5 5
0000000000000000000000000000000000000000000000000000050500000000000000000000000000000000000000000000 => 4 5
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 => 7 5
0000000000000000000000000000000000000000000000000000000000000000000000000005000000000000000000000000 => 2 3
0000000000000000000000050000000000000000000000000000000000000000000000000005000000000000000000000000 => 2 6
0000000000000000000000050050000000000000000000000000000000000000000000000005000000000000000000000000 => 3 8
0000000000000000000000050055050000000010000000050500000000000000000000000005000000000000000000000000 => 4 8
0000000000000000000000050055050000000010000000055500000000000000000000000005000000000000000000000000 => 2 8
0000000000000000000000050055550000000010000000055500000000000000000000000005000000000000000000000000 => 3 7
0000000000000000000000050055550000000510000000055500000000000000000000000005000000000000000000000000 => 3 9
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 => 8 4
0000000000000000000000000000000000000000000000000000000000000000000000000000000000005000000000000000 => 1 3
0000000000000500000000000000000000000000000000000000000000000000000000000000000000005000000000000000 => 7 1
0000000000000500000000000000000000000000000000000000000000000000000000050000000000005000000000000000 => 6 3
0000000000000500000000000000000000000000000000000000000000000005000000050000000000005000000000000000 => 3 8
0000000000000500000000000000000000000050000000000000000000000005000000050000000000005000000000000000 => 2 9
0000000000000500000000000000050000000050000000000000000000000005000000050000000000005000000000000000 => 0 5
0000050000000500000000000000050000000050000000000000000000000005000000050000000000005000000000000000 => 0 7
0000050500000500000000000000050000000050000000000000000000000005000000050000000000005000000000000000 => 8 8
0000050500000500000000000000050000000050000000000000000000000005000000050000000000005000500000000000 => 6 9
0000050500000500000000000000050000000050000000000000000000000005000005050000000000005000500000000000 => 3 0
0000050500000500000000000000055000000050000000000000000000000005000005050000000000005000500000000000 => 5 5
0000050500000500000000000000055000000050000000000000000500000005000005050000000000005000500000000000 => 0 1
0500050500000500000000000000055000000050000000000000000500000005000005050000000000005000500000000000 => 0 9
0500050505000500000000000000055000000050000000000000000500000005000005050000000000005000500000000000 => 1 6
0500050505000500500000000000055000000050000000000000000500000005000005050000000000005000500000000000 => 2 4
0500050505000500500000005000055000000050000000000000000500000005000005050000000000005000500000000000 => 4 6
0500050505000500500000005000055000000050000000500000000500000005000005050000000000005000500000000000 => 6 8
0500050505000500500000005000055000000050000000500000000500000005000055050000000000005000500000000000 => 9 6
0500050505000500500000005000055000000050000000500000000500000005000055050000000000005000500000005000 => 9 2
0500050505000500500000005000055000000050000000500000000500000005000055050000000005055000500010005000 => 9 1
0500050505000500500000005000055000000050000000500000000500000005000055050000000005055000500510005000 => 9 3
0500050505000500500000005000055000000050000000500000000500000005000055050000000005555000500522505000 => 9 5
0500050505000500500000005000055000000050000000500000000500000005000055050000000005555000500522555000 => 9 0
0500050505000500500000005000055000000050000000500000000500000005000055050000000005555000501522555000 => 8 0
0500050505000500500000005000055000000050000000500000000500000005000055050000000015555000501522555000 => 7 0
0500050505000500500000005000055000000050000000500000000500005505000055250000000025555000502522555000 => 7 2
0500050505000500500000005000055000000050000000500000000500005555000055252500000025555000502522555000 => 5 0
0500050505000500500000005000055000000050050000500010000500005555000055252500000025555000502522555000 => 4 0
0500050505000500500000005000055000000050550000500010000500005555000055252500000025555000502522555000 => 5 1
0500050505000500500000005000055000000050555000500022500500005555000055252500000025555000502522555000 => 2 0
0500050505000500500050005000055000000050555000500022500500005555000055252500000025555000502522555000 => 3 1
0500050505000500500050005000055500000050555000500022500500005555000055252500000025555000502522555000 => 1 0
0500050505500500500050005000055500000050555000500022500500005555000055252500000025555000502522555000 => 2 1
0500050505500500500055005000055500000050555000500022500500005555000055252500000025555000502522555000 => 8 6
0500050505500500500055005000055500000050555000500022500500005555000055252500000025555050502522555000 => 7 4
0500050505500500500055005000055500000050555000500022500500005555050055252510000025555550502522555000 => 6 4
0500050505500500500055005000055500000050555000500022550500005555150055252515000025555550502522555000 => 5 4
0500050505500500500055005000055500000050555505500022551500005555150055252515000025555550502522555000 => 4 4
0500050505500500500055005000055505550050555525500022552500005555250055252525000025555550502522555000 => 3 2
0500050505500500500055555000055525550050555525500022552500005555250055252525000025555550502522555000 => 1 1
0500050505550500500055555000055525550050555525500022552500005555250055252525000025555550502522555000 => 1 2
0500050505555500500055555000055525550050555525500022552500005555250055252525000025555550502522555000 => 0 0
5500050505555500500055555000055525550050555525500022552500005555250055252525000025555550502522555000 => 0 2
5550050505555500500055555000055525550050555525500022552500005555250055252525000025555550502522555000 => 0 3
5552550505555550500055555000055525550050555525500022552500005555250055252525000025555550502522555000 => 1 5
5552550505555555500055555000055525550050555525500022552500005555250055252525000025555550502522555000 => 2 5
5552550505555555500055555500055525550050555525500022552500005555250055252525000025555550502522555000 => 2 6
5552550505555555500055555550055525550050555525500022552500005555250055252525000025555550502522555000 => 9 7
5552550505555555500055555550055525550050555525500022552500005555250055252525000025555550502522555500 => 7 7
5552550505555555500055555550055525550050555525500022552500005555250055252525050025555550502522555500 => 7 9
5552550505555555500055555550055525550050555525500022552500005555250055252525050525555550502522555500 => 5 6
5552550505555555500055555550055525550050555525500022552550005555250055252525050525555550502522555500 => 5 9
5552550505555555500055555550055525550050555525500022552550055555250055252525050525555550502522555500 => 4 7
